Ticker,Company Name,Sector,Year,MarketCap,PE
VIAB,Viacom Inc.,Consumer Discretionary,2016,14575.19333,10.14
VIAB,Viacom Inc.,Consumer Discretionary,2017,11155.555,5.95
VIAV,VIAVI Solutions Inc,Information Technology,2013,2891.289025,41.96
VIAV,VIAVI Solutions Inc,Information Technology,2011,2536.31276,38.60
VLO,Valero Energy,Energy,2004,11651.3652,8.05
VLO,Valero Energy,Energy,2005,31241.13731,11.44
VLO,Valero Energy,Energy,2006,32099.89698,5.64
VLO,Valero Energy,Energy,2007,37795.39019,6.54
VLO,Valero Energy,Energy,2008,10467.37088,3.86
VLO,Valero Energy,Energy,2011,12773.94848,7.95
VLO,Valero Energy,Energy,2012,17598.57327,15.74
VLO,Valero Energy,Energy,2013,24727.57558,10.13
VLO,Valero Energy,Energy,2014,25861.67121,6.87
VLO,Valero Energy,Energy,2015,33805.83525,6.97
VLO,Valero Energy,Energy,2016,28707.32368,12.93
VLO,Valero Energy,Energy,2017,37309.83878,18.10
VMC,Vulcan Materials,Materials,1999,3996.1967,17.05
VMC,Vulcan Materials,Materials,2000,4835.01816,19.33
VMC,Vulcan Materials,Materials,2001,4856.13024,22.88
VMC,Vulcan Materials,Materials,2002,3807,21.34
VMC,Vulcan Materials,Materials,2003,4837.82143,64.44
VMC,Vulcan Materials,Materials,2004,5592.50088,15.61
VMC,Vulcan Materials,Materials,2005,6770.263767,17.64
VMC,Vulcan Materials,Materials,2006,8241.89208,18.44
VMC,Vulcan Materials,Materials,2007,8779.67095,18.29
VMC,Vulcan Materials,Materials,2008,6744.10176,22.60
VMC,Vulcan Materials,Materials,2013,7336.981653,390.62
VMC,Vulcan Materials,Materials,2014,8480.28753,48.19
VMC,Vulcan Materials,Materials,2015,13070.75701,76.75
VMC,Vulcan Materials,Materials,2016,16082.28253,40.63
VMC,Vulcan Materials,Materials,2017,16570.91709,42.90
VNO,Vornado Realty Trust,Financials,2005,11703.56736,17.75
VNO,Vornado Realty Trust,Financials,2006,17734.30512,31.65
VNO,Vornado Realty Trust,Financials,2007,14702.10429,25.20
VNO,Vornado Realty Trust,Financials,2008,9474.11805,13.99
VNO,Vornado Realty Trust,Financials,2009,11649.01171,383.04
VNO,Vornado Realty Trust,Financials,2010,15360.592,60.48
VNO,Vornado Realty Trust,Financials,2011,14396.19081,17.30
VNO,Vornado Realty Trust,Financials,2012,14679.15403,23.56
VNO,Vornado Realty Trust,Financials,2013,16569.51367,27.13
VNO,Vornado Realty Trust,Financials,2014,21195.85588,74.97
VNO,Vornado Realty Trust,Financials,2015,18681.05296,17.91
VO,Seagram Co. Ltd.,Consumer Discretionary,1980,2060.77375,1.48
VO,Seagram Co. Ltd.,Consumer Discretionary,1981,2021.48751,8.78
VO,Seagram Co. Ltd.,Consumer Discretionary,1982,2209.6975,11.65
VO,Seagram Co. Ltd.,Consumer Discretionary,1983,3258.40375,11.66
VO,Seagram Co. Ltd.,Consumer Discretionary,1984,3699.65925,9.55
VO,Seagram Co. Ltd.,Consumer Discretionary,1985,4566.96,14.06
VO,Seagram Co. Ltd.,Consumer Discretionary,1986,5801.32125,14.19
VO,Seagram Co. Ltd.,Consumer Discretionary,1987,5165.837,10.43
VO,Seagram Co. Ltd.,Consumer Discretionary,1988,6028.37532,10.23
VO,Seagram Co. Ltd.,Consumer Discretionary,1989,8734.1325,12.78
VO,Seagram Co. Ltd.,Consumer Discretionary,1990,8249.384,11.34
VO,Seagram Co. Ltd.,Consumer Discretionary,1991,10815.18,15.34
VO,Seagram Co. Ltd.,Consumer Discretionary,1993,9733.13757,35.01
VO,Seagram Co. Ltd.,Consumer Discretionary,1994,10989.8415,15.88
VO,Seagram Co. Ltd.,Consumer Discretionary,1995,12918.939,3.67
VO,Seagram Co. Ltd.,Consumer Discretionary,1996,14351.10125,58.10
VO,Seagram Co. Ltd.,Consumer Discretionary,1997,11142.32967,23.76
VO,Seagram Co. Ltd.,Consumer Discretionary,1998,14979.638,7.58
VRSK,Verisk Analytics Inc,Industrials,2015,12618.99744,25.66
VRSK,Verisk Analytics Inc,Industrials,2016,13761.11008,23.10
VRSK,Verisk Analytics Inc,Industrials,2017,15227.76133,33.12
VRSN,Verisign Inc.,Information Technology,2006,5733.823267,8.40
VRSN,Verisign Inc.,Information Technology,2007,8613.95768,202.88
VRSN,Verisign Inc.,Information Technology,2009,4459.335497,77.44
VRSN,Verisign Inc.,Information Technology,2010,5832.11308,6.05
VRSN,Verisign Inc.,Information Technology,2011,5375.934377,110.68
VRSN,Verisign Inc.,Information Technology,2012,5694.82676,21.23
VRSN,Verisign Inc.,Information Technology,2013,7808.30928,21.81
VRSN,Verisign Inc.,Information Technology,2014,7138.659133,12.27
VRSN,Verisign Inc.,Information Technology,2015,9567.3006,28.21
VRSN,Verisign Inc.,Information Technology,2016,8328.97052,19.08
VRSN,Verisign Inc.,Information Technology,2017,11059.21345,24.04
VRTS,Veritas Software,Information Technology,2003,15828.86352,146.40
VRTS,Veritas Software,Information Technology,2004,12078.67705,25.52
VRTX,Vertex Pharmaceuticals Inc.,Health Care,2017,37120.65325,189.64
VTR,Ventas Inc.,Financials,2009,6618.317363,24.52
VTR,Ventas Inc.,Financials,2010,8237.590587,37.00
VTR,Ventas Inc.,Financials,2011,15691.76865,62.99
VTR,Ventas Inc.,Financials,2012,18880.0534,40.21
VTR,Ventas Inc.,Financials,2013,17581.14245,40.76
VTR,Ventas Inc.,Financials,2014,20801.45556,43.61
VTR,Ventas Inc.,Financials,2015,18146.46356,45.33
VTSS,Vitesse Semiconductor,Information Technology,2000,9934.83751,275.20
VZ,Verizon Communications,Telecommunications,1984,8007.13408,8.23
VZ,Verizon Communications,Telecommunications,1985,10636.4745,9.99
VZ,Verizon Communications,Telecommunications,1986,13430.5425,11.53
VZ,Verizon Communications,Telecommunications,1987,12876.045,10.49
VZ,Verizon Communications,Telecommunications,1988,14013.67695,10.79
VZ,Verizon Communications,Telecommunications,1989,21941.50375,16.63
VZ,Verizon Communications,Telecommunications,1990,21086.83333,18.59
VZ,Verizon Communications,Telecommunications,1992,22240.91125,17.51
VZ,Verizon Communications,Telecommunications,1993,25837.74,18.62
VZ,Verizon Communications,Telecommunications,1995,29273.50976,16.43
VZ,Verizon Communications,Telecommunications,1996,28345.0895,9.27
VZ,Verizon Communications,Telecommunications,1997,70666.05,31.38
VZ,Verizon Communications,Telecommunications,1998,83822.958,29.45
VZ,Verizon Communications,Telecommunications,1999,95589.50616,12.61
VZ,Verizon Communications,Telecommunications,2000,135305.7326,11.64
VZ,Verizon Communications,Telecommunications,2001,128827.9394,29.70
VZ,Verizon Communications,Telecommunications,2003,96875.174,14.19
VZ,Verizon Communications,Telecommunications,2004,112170.4886,33.64
VZ,Verizon Communications,Telecommunications,2005,86276.71987,9.83
VZ,Verizon Communications,Telecommunications,2006,105994.4479,15.53
VZ,Verizon Communications,Telecommunications,2007,128108.9271,23.37
VZ,Verizon Communications,Telecommunications,2008,91103.79016,14.54
VZ,Verizon Communications,Telecommunications,2009,89177.40955,16.10
VZ,Verizon Communications,Telecommunications,2011,108364.7265,15.34
VZ,Verizon Communications,Telecommunications,2012,125604.54,40.77
VZ,Verizon Communications,Telecommunications,2013,142333.5477,64.67
VZ,Verizon Communications,Telecommunications,2014,204194.0856,12.07
VZ,Verizon Communications,Telecommunications,2015,187914.1181,18.32
VZ,Verizon Communications,Telecommunications,2016,205706.9516,14.67
VZ,Verizon Communications,Telecommunications,2017,206270.7526,12.95
WAI,Western Atlas Inc.,Energy,1994,1991.56775,25.62
WAI,Western Atlas Inc.,Energy,1995,2688.3675,28.54
WAI,Western Atlas Inc.,Energy,1996,3805.68896,32.73
WAMUQ,Washington Mutual Inc.,Financials,1997,16434.9036,102.03
WAMUQ,Washington Mutual Inc.,Financials,1998,22769.05014,14.52
WAMUQ,Washington Mutual Inc.,Financials,1999,14940.62752,9.80
WAMUQ,Washington Mutual Inc.,Financials,2000,28592.76056,15.44
WAMUQ,Washington Mutual Inc.,Financials,2001,28641.7992,10.34
WAMUQ,Washington Mutual Inc.,Financials,2002,32654.22681,8.68
WAMUQ,Washington Mutual Inc.,Financials,2003,36081.44056,9.07
WAMUQ,Washington Mutual Inc.,Financials,2004,36660.10012,12.01
WAMUQ,Washington Mutual Inc.,Financials,2005,40630.8153,12.56
WAMUQ,Washington Mutual Inc.,Financials,2006,41242.66066,12.25
WAMUQ,Washington Mutual Inc.,Financials,2007,17556.45348,6.14
WAN,Wang Labs Inc,Information Technology,1980,2257.47302,39.24
WAN,Wang Labs Inc,Information Technology,1981,1746.78075,20.74
WAN,Wang Labs Inc,Information Technology,1982,3774.75,33.09
WAN,Wang Labs Inc,Information Technology,1983,4905.32462,29.57
WAN,Wang Labs Inc,Information Technology,1984,3564.56914,16.02
WAN,Wang Labs Inc,Information Technology,1986,1856.008,133.83
WAN,Wang Labs Inc,Information Technology,1988,1447.7064,17.37
WAT,Waters Corp.,Health Care,2002,2812.71276,26.52
WAT,Waters Corp.,Health Care,2003,4026.38668,26.36
WAT,Waters Corp.,Health Care,2004,5654.05681,26.80
WAT,Waters Corp.,Health Care,2005,4184.021797,21.14
WAT,Waters Corp.,Health Care,2006,5049.980083,23.17
WAT,Waters Corp.,Health Care,2007,7821.87013,31.41
WAT,Waters Corp.,Health Care,2008,3997.33456,12.41
WAT,Waters Corp.,Health Care,2009,5639.650767,17.70
WAT,Waters Corp.,Health Care,2010,6980.189447,19.43
WAT,Waters Corp.,Health Care,2011,7041.106983,16.67
WAT,Waters Corp.,Health Care,2012,7366.776787,17.43
WAT,Waters Corp.,Health Care,2013,8528.72982,17.61
WAT,Waters Corp.,Health Care,2014,9421.84664,22.33
WAT,Waters Corp.,Health Care,2015,10783.68653,22.98
WAT,Waters Corp.,Health Care,2016,10961.10841,22.00
WAT,Waters Corp.,Health Care,2017,15532.25196,28.35
WB,Wachovia Corp.,Financials,1989,2210.79332,7.70
WB,Wachovia Corp.,Financials,1990,1679.08074,5.82
WB,Wachovia Corp.,Financials,1991,3631.92,12.73
WB,Wachovia Corp.,Financials,1992,7192.36187,15.75
WB,Wachovia Corp.,Financials,1993,7026.4425,10.99
WB,Wachovia Corp.,Financials,1994,7284.28692,8.19
WB,Wachovia Corp.,Financials,1995,15456.57298,12.03
WB,Wachovia Corp.,Financials,1996,20798.736,15.14
WB,Wachovia Corp.,Financials,1997,32615.1925,12.58
WB,Wachovia Corp.,Financials,1998,60247.81155,23.08
WB,Wachovia Corp.,Financials,1999,32536.25442,10.05
WB,Wachovia Corp.,Financials,2000,27273.51729,81.41
WB,Wachovia Corp.,Financials,2001,42677.13408,28.80
WB,Wachovia Corp.,Financials,2002,49569.62352,14.49
WB,Wachovia Corp.,Financials,2003,61871.52,15.24
WB,Wachovia Corp.,Financials,2004,84365.3504,17.34
WB,Wachovia Corp.,Financials,2005,81176.39198,12.71
WB,Wachovia Corp.,Financials,2006,111719.7886,15.52
WB,Wachovia Corp.,Financials,2007,83564.79761,9.76
WB (Old),Wachovia Corp (Old),Financials,1993,5741.096,11.67
WB (Old),Wachovia Corp (Old),Financials,1994,5512.6215,10.60
WB (Old),Wachovia Corp (Old),Financials,1995,7793.92425,13.02
WB (Old),Wachovia Corp (Old),Financials,1996,9257.186,14.93
WB (Old),Wachovia Corp (Old),Financials,1997,16706.85751,21.98
WB (Old),Wachovia Corp (Old),Financials,1998,17728.54744,27.87
WB (Old),Wachovia Corp (Old),Financials,1999,13751.708,13.89
WB (Old),Wachovia Corp (Old),Financials,2000,11827.36232,13.91
WBA,Walgreens Boots Alliance,Consumer Staples,1980,276.353,7.94
WBA,Walgreens Boots Alliance,Consumer Staples,1981,362.14761,8.60
WBA,Walgreens Boots Alliance,Consumer Staples,1982,858.45222,15.31
WBA,Walgreens Boots Alliance,Consumer Staples,1983,1173.051,16.81
WBA,Walgreens Boots Alliance,Consumer Staples,1984,1380.915,16.16
WBA,Walgreens Boots Alliance,Consumer Staples,1985,1729.68557,18.37
WBA,Walgreens Boots Alliance,Consumer Staples,1986,1991.2081,19.31
WBA,Walgreens Boots Alliance,Consumer Staples,1987,1891.3095,18.27
WBA,Walgreens Boots Alliance,Consumer Staples,1988,1860.7985,14.42
WBA,Walgreens Boots Alliance,Consumer Staples,1989,2875.91975,18.65
WBA,Walgreens Boots Alliance,Consumer Staples,1990,3161.46278,18.11
WBA,Walgreens Boots Alliance,Consumer Staples,1991,4676.698,23.99
WBA,Walgreens Boots Alliance,Consumer Staples,1992,5369.58773,24.34
WBA,Walgreens Boots Alliance,Consumer Staples,1993,5031.14248,22.70
WBA,Walgreens Boots Alliance,Consumer Staples,1994,5369.58773,19.05
WBA,Walgreens Boots Alliance,Consumer Staples,1995,7354.69308,22.93
WBA,Walgreens Boots Alliance,Consumer Staples,1996,9907.17525,26.65
WBA,Walgreens Boots Alliance,Consumer Staples,1997,15533.5707,35.63
WBA,Walgreens Boots Alliance,Consumer Staples,1998,29204.51616,57.15
WBA,Walgreens Boots Alliance,Consumer Staples,1999,29400.49125,47.11
WBA,Walgreens Boots Alliance,Consumer Staples,2000,42227.47285,54.35
WBA,Walgreens Boots Alliance,Consumer Staples,2001,34370.8992,38.81
WBA,Walgreens Boots Alliance,Consumer Staples,2002,29917.06452,29.35
WBA,Walgreens Boots Alliance,Consumer Staples,2003,37304.052,31.73
WBA,Walgreens Boots Alliance,Consumer Staples,2004,39213.33423,29.05
WBA,Walgreens Boots Alliance,Consumer Staples,2005,45724.80954,29.22
WBA,Walgreens Boots Alliance,Consumer Staples,2006,43550.55082,24.47
WBA,Walgreens Boots Alliance,Consumer Staples,2007,37780.86725,18.44
WBA,Walgreens Boots Alliance,Consumer Staples,2008,24685.74305,11.53
WBA,Walgreens Boots Alliance,Consumer Staples,2009,37364.59568,18.39
WBA,Walgreens Boots Alliance,Consumer Staples,2010,33276.78919,15.67
WBA,Walgreens Boots Alliance,Consumer Staples,2011,29334.68119,10.84
WBA,Walgreens Boots Alliance,Consumer Staples,2012,33435.97061,16.11
WBA,Walgreens Boots Alliance,Consumer Staples,2013,55625.27243,21.87
WBA,Walgreens Boots Alliance,Consumer Staples,2014,65987.41803,33.39
WBA,Walgreens Boots Alliance,Consumer Staples,2015,91852.17675,21.35
WBA,Walgreens Boots Alliance,Consumer Staples,2016,90128.03906,21.70
WBA,Walgreens Boots Alliance,Consumer Staples,2017,70297.95057,17.60
WCI,Warner Communications Inc,Consumer Discretionary,1980,2142.82089,9.83
WCI,Warner Communications Inc,Consumer Discretionary,1981,3404.86496,17.44
WCI,Warner Communications Inc,Consumer Discretionary,1982,2140.2815,7.12
WCI,Warner Communications Inc,Consumer Discretionary,1986,2741.6025,11.67
WCI,Warner Communications Inc,Consumer Discretionary,1987,3405.31461,11.42
WCI,Warner Communications Inc,Consumer Discretionary,1988,4531.02111,38.52
WCOM,WorldCom Inc,Telecommunications,1996,23065.1848,3190.65
WCOM,WorldCom Inc,Telecommunications,1999,150848.4657,48.60
WCOM,WorldCom Inc,Telecommunications,2000,40516.7723,12.52
WCOM,WorldCom Inc,Telecommunications,2001,41686.24768,24.71
WDC,Western Digital,Information Technology,2009,8614.92776,15.75
WDC,Western Digital,Information Technology,2010,7613.70699,5.90
WDC,Western Digital,Information Technology,2011,6753.4138,8.79
WDC,Western Digital,Information Technology,2012,8962.555073,4.74
WDC,Western Digital,Information Technology,2013,18016.19422,18.85
WDC,Western Digital,Information Technology,2014,24223.45681,15.68
WDC,Western Digital,Information Technology,2015,14618.33161,11.03
WDC,Western Digital,Information Technology,2017,24406.25333,16.90
WEC,WEC Energy Group Inc,Utilities,2008,5025.17862,13.67
WEC,WEC Energy Group Inc,Utilities,2009,5401.302757,14.83
WEC,WEC Energy Group Inc,Utilities,2010,6960.04738,15.49
WEC,WEC Energy Group Inc,Utilities,2011,7779.596573,14.51
WEC,WEC Energy Group Inc,Utilities,2012,8659.300897,15.37
WEC,WEC Energy Group Inc,Utilities,2013,9471.044857,17.81
WEC,WEC Energy Group Inc,Utilities,2014,11411.1602,18.67
WEC,WEC Energy Group Inc,Utilities,2015,16014.64932,27.58
WEC,WEC Energy Group Inc,Utilities,2016,18345.76415,19.84
WEC,WEC Energy Group Inc,Utilities,2017,21386.56338,22.12
WELL,Welltower Inc,Financials,2009,5415.55689,29.52
WELL,Welltower Inc,Financials,2010,6644.248473,55.16
WELL,Welltower Inc,Financials,2011,9739.84791,44.60
WELL,Welltower Inc,Financials,2012,15456.88717,65.89
WELL,Welltower Inc,Financials,2013,16731.87317,74.62
WELL,Welltower Inc,Financials,2014,23986.36991,71.56
WELL,Welltower Inc,Financials,2015,23087.63785,24.58
WEN,Wendy's International Inc.,Consumer Discretionary,1982,596.11398,76.72
WEN,Wendy's International Inc.,Consumer Discretionary,1983,851.73696,65.34
WEN,Wendy's International Inc.,Consumer Discretionary,1984,914.26751,172.80
WEN,Wendy's International Inc.,Consumer Discretionary,1986,983.262,1454.53
WEN,Wendy's International Inc.,Consumer Discretionary,1987,540.1985,19.91
WEN,Wendy's International Inc.,Consumer Discretionary,1988,553.104,16.41
WEN,Wendy's International Inc.,Consumer Discretionary,1994,1460.15958,338.39
WEN,Wendy's International Inc.,Consumer Discretionary,1996,2651.4905,2264.30
WEN,Wendy's International Inc.,Consumer Discretionary,1998,2714.18907,76.98
WEN,Wendy's International Inc.,Consumer Discretionary,1999,2488.2517,474.77
WEN,Wendy's International Inc.,Consumer Discretionary,2000,2979.08625,189.98
WEN,Wendy's International Inc.,Consumer Discretionary,2001,3050.39441,6.40
WEN,Wendy's International Inc.,Consumer Discretionary,2003,1549.86228,162.26
WEN,Wendy's International Inc.,Consumer Discretionary,2004,1611.58374,167.79
WETT,Wetterau Inc,Consumer Staples,1989,701.24562,15.55
WETT,Wetterau Inc,Consumer Staples,1990,622.155,12.73
WETT,Wetterau Inc,Consumer Staples,1991,515.07,9.82
WFC,Wells Fargo,Financials,1980,748.77176,6.64
WFC,Wells Fargo,Financials,1981,628.9,5.63
WFC,Wells Fargo,Financials,1982,664.12332,6.88
WFC,Wells Fargo,Financials,1983,940.69836,8.50
WFC,Wells Fargo,Financials,1984,667.575,10.06
WFC,Wells Fargo,Financials,1985,929.90625,8.25
WFC,Wells Fargo,Financials,1986,1115.84736,10.08
WFC,Wells Fargo,Financials,1988,1427.5359,7.07
WFC,Wells Fargo,Financials,1989,2308.4775,9.99
WFC,Wells Fargo,Financials,1990,2487.4685,14.82
WFC,Wells Fargo,Financials,1991,5103.7585,18.03
WFC,Wells Fargo,Financials,1992,6226.89375,15.20
WFC,Wells Fargo,Financials,1993,7491.94962,13.20
WFC,Wells Fargo,Financials,1994,7227.8101,10.23
WFC,Wells Fargo,Financials,1995,11641.08,12.92
WFC,Wells Fargo,Financials,1996,16038.5805,14.51
WFC,Wells Fargo,Financials,1997,29396.48625,22.56
WFC,Wells Fargo,Financials,1998,64589.09082,25.82
WFC,Wells Fargo,Financials,1999,66414.4098,25.72
WFC,Wells Fargo,Financials,2000,95185.18093,24.61
WFC,Wells Fargo,Financials,2001,73690.86564,21.87
WFC,Wells Fargo,Financials,2002,79298.83743,15.42
WFC,Wells Fargo,Financials,2003,99643.58781,16.47
WFC,Wells Fargo,Financials,2004,105149.6584,15.34
WFC,Wells Fargo,Financials,2005,103929.0708,13.73
WFC,Wells Fargo,Financials,2006,120404.9119,14.63
WFC,Wells Fargo,Financials,2007,108957.7011,12.27
WFC,Wells Fargo,Financials,2008,110289.9621,16.34
WFC,Wells Fargo,Financials,2009,132642.3853,19.74
WFC,Wells Fargo,Financials,2010,147286.8849,12.51
WFC,Wells Fargo,Financials,2011,139438.1536,9.19
WFC,Wells Fargo,Financials,2012,177304.3756,9.90
WFC,Wells Fargo,Financials,2013,232054.3185,10.87
WFC,Wells Fargo,Financials,2014,281290.5511,12.25
WFC,Wells Fargo,Financials,2015,278558.467,12.10
WFC,Wells Fargo,Financials,2016,257904.5444,11.60
WFC,Wells Fargo,Financials,2017,283900.6522,13.43
WFC (Old),Wells Fargo & Co. (Old),Financials,1987,2268.551,126.45
WFC (Old),Wells Fargo & Co. (Old),Financials,1988,3172.72748,6.50
WFC (Old),Wells Fargo & Co. (Old),Financials,1989,3786.18975,6.54
WFC (Old),Wells Fargo & Co. (Old),Financials,1990,2977.23144,4.17
WFC (Old),Wells Fargo & Co. (Old),Financials,1991,3016.116,7.38
WFC (Old),Wells Fargo & Co. (Old),Financials,1993,7221.08594,15.04
WFC (Old),Wells Fargo & Co. (Old),Financials,1994,7431.54,9.12
WFC (Old),Wells Fargo & Co. (Old),Financials,1995,10146.168,10.77
WFC (Old),Wells Fargo & Co. (Old),Financials,1996,24675.1115,19.68
WFC (Old),Wells Fargo & Co. (Old),Financials,1997,29243.43488,29.84
WFI,Wheelabrator Frye Inc,Industrials,1980,890.55223,18.82
WFI,Wheelabrator Frye Inc,Industrials,1981,771.52479,8.80
WFI,Wheelabrator Frye Inc,Industrials,1982,824.0635,8.57
WFM,Whole Foods Market,Consumer Staples,2006,7511.205133,36.85
WFM,Whole Foods Market,Consumer Staples,2007,6188.19697,33.86
WFM,Whole Foods Market,Consumer Staples,2008,1437.673853,12.55
WFM,Whole Foods Market,Consumer Staples,2009,3990.615647,27.18
WFM,Whole Foods Market,Consumer Staples,2010,7916.50606,32.20
WFM,Whole Foods Market,Consumer Staples,2011,12497.40477,36.48
WFM,Whole Foods Market,Consumer Staples,2012,17245.88598,37.04
WFM,Whole Foods Market,Consumer Staples,2013,22033.49901,39.99
WFM,Whole Foods Market,Consumer Staples,2014,16661.535,28.78
WFM,Whole Foods Market,Consumer Staples,2015,10700.62196,19.96
WFM,Whole Foods Market,Consumer Staples,2016,9496.497353,18.73
WFT,Weatherford Int'l Ltd.,Energy,2005,10907.7755,30.54
WFT,Weatherford Int'l Ltd.,Energy,2006,14555.60819,16.76
WFT,Weatherford Int'l Ltd.,Energy,2007,22044.16363,21.79
WFT,Weatherford Int'l Ltd.,Energy,2008,9209.884767,6.89
WHR,Whirlpool Corp.,Consumer Discretionary,1980,697.5815,7.48
WHR,Whirlpool Corp.,Consumer Discretionary,1981,920.4057,6.46
WHR,Whirlpool Corp.,Consumer Discretionary,1982,1593.8125,13.46
WHR,Whirlpool Corp.,Consumer Discretionary,1983,1771.9475,10.48
WHR,Whirlpool Corp.,Consumer Discretionary,1984,1702.644,9.02
WHR,Whirlpool Corp.,Consumer Discretionary,1985,1810.36956,10.70
WHR,Whirlpool Corp.,Consumer Discretionary,1986,2511.086,12.12
WHR,Whirlpool Corp.,Consumer Discretionary,1987,1687.87616,8.71
WHR,Whirlpool Corp.,Consumer Discretionary,1988,1714.90275,11.71
WHR,Whirlpool Corp.,Consumer Discretionary,1989,2289.606,18.20
WHR,Whirlpool Corp.,Consumer Discretionary,1990,1632.4275,9.31
WHR,Whirlpool Corp.,Consumer Discretionary,1991,2707.6032,35.63
WHR,Whirlpool Corp.,Consumer Discretionary,1992,3125.30501,17.08
WHR,Whirlpool Corp.,Consumer Discretionary,1993,4859.022,110.43
WHR,Whirlpool Corp.,Consumer Discretionary,1994,3710.71125,11.67
WHR,Whirlpool Corp.,Consumer Discretionary,1995,3944.81325,39.45
WHR,Whirlpool Corp.,Consumer Discretionary,1996,3469.97145,26.90
WHR,Whirlpool Corp.,Consumer Discretionary,1998,4211.20596,12.61
WHR,Whirlpool Corp.,Consumer Discretionary,1999,4842.28568,15.28
WHR,Whirlpool Corp.,Consumer Discretionary,2000,3401.58463,8.22
WHR,Whirlpool Corp.,Consumer Discretionary,2001,4907.2436,74.35
WHR,Whirlpool Corp.,Consumer Discretionary,2003,5060.58105,19.46
WHR,Whirlpool Corp.,Consumer Discretionary,2004,4597.27425,10.62
WHR,Whirlpool Corp.,Consumer Discretionary,2005,5477.514753,13.94
WHR,Whirlpool Corp.,Consumer Discretionary,2006,6664.338437,14.81
WHR,Whirlpool Corp.,Consumer Discretionary,2007,6229.12346,11.08
WHR,Whirlpool Corp.,Consumer Discretionary,2008,3120.93738,5.56
WHR,Whirlpool Corp.,Consumer Discretionary,2009,5605.76066,20.24
WHR,Whirlpool Corp.,Consumer Discretionary,2010,6022.3044,11.09
WHR,Whirlpool Corp.,Consumer Discretionary,2011,3752.987027,10.54
WHR,Whirlpool Corp.,Consumer Discretionary,2012,7818.358193,16.15
WHR,Whirlpool Corp.,Consumer Discretionary,2013,11921.55895,15.52
WHR,Whirlpool Corp.,Consumer Discretionary,2014,14327.22572,19.10
WHR,Whirlpool Corp.,Consumer Discretionary,2015,12238.14294,17.89
WHR,Whirlpool Corp.,Consumer Discretionary,2016,12368.53508,13.93
WHR,Whirlpool Corp.,Consumer Discretionary,2017,11971.14667,15.00
WHX,WHX Corp,Materials,1980,81.753,3.99
WHX,WHX Corp,Materials,1981,121.024,2.49
WIN,Windstream Comm's,Telecommunications,2006,6641.616107,12.97
WIN,Windstream Comm's,Telecommunications,2007,6270.507633,13.90
WIN,Windstream Comm's,Telecommunications,2008,3745.81933,4.09
WIN,Windstream Comm's,Telecommunications,2009,4512.371607,13.27
WIN,Windstream Comm's,Telecommunications,2010,6389.51638,20.36
WIN,Windstream Comm's,Telecommunications,2011,6374.065273,23.04
WIN,Windstream Comm's,Telecommunications,2012,5131.969407,41.62
WIN,Windstream Comm's,Telecommunications,2013,4878.50475,36.79
WIN,Windstream Comm's,Telecommunications,2014,5792.241523,37.03
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1980,700.06272,7.91
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1981,758.00061,7.76
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1982,1124.79125,10.70
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1983,1173.62544,10.47
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1984,1305.3266,11.25
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1985,1569.97228,14.66
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1986,1925.85888,17.32
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1987,1794.3375,15.70
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1988,1762.508,14.51
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1989,2573.74,18.46
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1990,2514.7927,16.56
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1991,2873.4375,18.82
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1992,5868.78518,26.30
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1993,4005.14203,16.76
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1994,3832.02316,17.40
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1995,5630.4696,23.66
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1996,4748.73842,18.49
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1997,6494.21267,31.69
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1998,6670.46952,40.27
WIN (W-D),Winn-Dixie Stores,Consumer Staples,1999,3499.09434,18.43
WIN (W-D),Winn-Dixie Stores,Consumer Staples,2001,2002.99425,34.35
WIN (W-D),Winn-Dixie Stores,Consumer Staples,2002,2151.7296,21.68
WIN (W-D),Winn-Dixie Stores,Consumer Staples,2003,1410.58165,6.86
WLA,Warner-Lambert,Health Care,1980,1603.57593,10.57
WLA,Warner-Lambert,Health Care,1981,1772.791,184.17
WLA,Warner-Lambert,Health Care,1982,2253.41775,12.90
WLA,Warner-Lambert,Health Care,1983,2370.78519,12.24
WLA,Warner-Lambert,Health Care,1984,2739.51625,12.38
WLA,Warner-Lambert,Health Care,1985,3596.51,15.06
WLA,Warner-Lambert,Health Care,1987,4629.6225,16.18
WLA,Warner-Lambert,Health Care,1988,5313.85048,16.15
